keyword,url,judul,bahan,langkah
kue,https://cookpad.com/id/resep/24847147,Soft Cookies with Apple,"350 gr tepung terigu,2 butir telur ayam,2 buah apel,100 gr gula pasir ROSE BRAND,100 gr margarin ROSE BRAND,1 1/2 sdt baking powder,5 sdm susu cair (tambahanku)","Siapkan bahan- bahan yang dibutuhkan. Siapkan pula air matang yg diberi dengan garam (bisa menggunakan jeruk nipis atau cuka). Kupas apel lalu potong kotak kecil- kecil, masukkan kedalam air garam tujuannya agar apel tidak browning dan tunggu beberapa saat lalu tiriskan.,Panaskan oven hingga 180°C. Kocok telur dan gula ROSE BRAND dalam mangkuk. Tambahkan margarin ROSE BRAND yang telah dicairkan, aduk rata.,Lalu ayak tepung terigu dan bubuk pengembang, masukkan campuran terigu sedikitdemi sedikit sambil dimixer dengan kecepatan rendah.,Jika dirasa terlalu kental, tambahkan sedikit susu dan aduk rata. Sehingga adonan berbentuk seperti di gambar. Lalu masukkan apel ke adonan, aduk rata semua.,Kita akan menggunakan loyang yang dilapisi kertas roti. Dengan menggunakan sendok, ambil adonan dan letakkan di atas loyang, beri jarak antar adonan.,Masukkan ke dalam oven selama 20 menit atau disesuaikandengan oven masing-masing. Keluarkan dari oven dan taruh di rak kawat hingga benar-benar dingin.,Taburi dengan gula bubuk. Letakkan di atas piring saji. Sajikan untuk orang orang tercintamu😍🤗.."
kue,https://cookpad.com/id/resep/24848381,Fudge Brownies,"120 gr butter,225 gr dcc (sy pakai tulip),3 butir telur,200 gr gula pasir,1 sdt vanila cair,130 gr terigu pro sedang,3 sdm coklat bubuk (sy pakai vanhouten),1/4 sdt garam,Secukupnya almond slice,Secukupnya choco chip","Lelehkan dcc dan butter dengan cara di tim,Campurkan bahan c, aduk dan ayak,Kocok bahan B sampai pucat dan mengembang. Tambahkan vanila cair,Campurkan bahan C kemudian aduk balik menggunakan spatula,Tuang kedlm loyang yg sudh dioles margarin dan di alasi baking papper, ratakan kemudian beri toping almond dan choco chip sesuka hati,Panggang selama kurleb 50 menit,Setelah dingin keluarkan dri loyang dan potong².sajikan"
kue,https://cookpad.com/id/resep/24899368,Dadar Gulung Coklat vla Coklat Lumer,"250 gr tepung terigu,2 sdm tepung tapioka,1 sdt garam,1 butir telur,2 sdm coklat bubuk,1 sachet vanili bubuk,100 ml susu cair plain,350 ml air,1 sdm minyak goreng,1 sdm gula pasir,1 sachet Chocolatos Coklat,3 sdm tepung tapioka,1 sdm gula pasir,350 ml air/susu","Campurkan semua bahan kulit, aduk sampai tidak bergerindil bila perlu disaring.,Panaskan pan teflon, olesi sedikit minyak, tuang 1 sendok sayur adoanan, ratakan. Bila pinggirannya telah kering, angkat.,Vla : campurkan semua bahan, aduk rata di atas api sedang, masak sampai mengental.,Ambil satu lembar kulit darlung, beri isian vla, lipat seperti amplop."
kue,https://cookpad.com/id/resep/24896710,Black Forest Roll Cake,"4 kuning telur,2 btr telur utuh,80 gr gula castor,1/2 sdt SP,40 gr tepung segitiga,15 gr susu bubuk,1 sdm kental manis,1 sdt pasta black forest,60 gr butter,cairkan, Bahan tambahan:, Butter cream,serut Coklat, Chery","Mixer gula, telur dan SP sampai kental berjejak,Masukkan bahan kering yang sudah diayak, aduk rata. Tambahkan kental manis dan pasta black forest, aduk rata kembali,Terakhir masukkan butter, aduk.rata,Masukkan adonan ke dalam loyang uk.24x24 ratakan. Hentakkan beberapa kali untuk membuang gas yg tertinggal di adonan. Panggang selama 20 menit suhu 180°c (sesuaikan oven masing2),Setelah matang, keluarkan cake diatas lap bersih dan lepas kertas roti lalu gulung perlahan,Setelah dingin buka gulungan lalu oles dengan butter cream selanjutnya gulung kembali sambil dipadatkan,Setelah set, buka gulungan,oles permukaan cake dengan butter cream, tambahkan coklat parut dan hiasan chery"
kue,https://cookpad.com/id/resep/24896228,Chewy Brownies Shiny Crust,"150 gr dark chocolate,30 grm coklat bubuk,2 butir telur,50 grm mentega,40 ml minyak sayur,100 grm gula halus,100 grm tepung terigu, Kacang mede","Siapkan bahan bahannya,Lelehkan / tim coklat terlebih dahulu lalu masukkan mentega, dan minyak, aduk aduk hingga teracampur rata, diamkan hingga dingin,Mixer, telur dan gula halus hingga mengental,Masukkan coklat leleh lalu aduk sampai rata, tambahkan coklat bubuk dan tepung terigu, aduk aduk sebentar hingga rata,Siapkan loyang yg sdh dialasi dengan baking papper lalu tuang adonan kedalam loyang, lalu beri topping coklat mede,Panaskan oven, lalu dioven dengan suhu 170°C selama ± 45 menit,Keluarkan dari oven, lalu dinginkan, potong” sesuai selera,Sajikan"
kue,https://cookpad.com/id/resep/24896728,Choco Lava Cake,"2 butir telur,2 sdm gula pasir,3 sdm Tepung terigu protein rendah,1 sdm coklat bubuk,1 Sachet SKM,50 gr DCC,40 gr margarine","Siapkan bahan, lelehkan margarine dan DCC. Kocok telur dan gula hingga gula larut dan berbusa.,Tambahkan tepung terigu dan coklat bubuk sambil diayak. Aduk asal rata.,Masukkan SKM dan lelehan DCC dan margarine, aduk rata.,Siapkan cetakan talam atau bentuk apapun yang tidak cekung, oles tipis minyak goreng atau margarine. Tuang adonan ¾. Kukus api kecil sj krn aku pake kukusan kecil. Kukus ± 5 menit saja."
kue,https://cookpad.com/id/resep/14245721,Martabak Manis / Terang Bulan,"225 gr Tepung Terigu protein sedang,20 gr Tepung Maizena,250 ml Air,1 butir Telur,3/4 sdt Baking Powder,50 ml Air,3/4 sdt Soda kue atau Baking Soda, Essens Tiramisu/Pandan (optional),secukupnya Gula Pasir, Margarin secukupnya (olesan),secukupnya Susu kental manis,secukupnya Coklat Meises,secukupnya Keju Parut","Campur tepung terigu, maizena, tepung, dan air. Mixer sebentar sampai bahan tercampur rata,Tambahkan telur dan baking powder. Lalu mix lagi sampai rata. Istirahat kan adonan selama minimal 1 jam,Panaskan teflon khusus martabak hingga benar benar panas. Tuangkan adonan martabak secukupnya lalu bentuk pinggirnya supaya membentuk mangkuk,Jika sudah bersarang dan lubang lubang, beri taburan gula pasir untuk memecah gelembung udara nya. Lalu tutup martabak dan masak dengan api sedang cenderung kecil saja supaya tidak gosong,Angkat martabak lalu segera olesi permukaan nya dengan butter atau margarin. Beri topping parutan keju dan meises lalu terakhir susu kental manis (topping sesuai selera dan kreasi saja),Martabak manis rumahan siap disajikan"
kue,https://cookpad.com/id/resep/24554344,Brownies Kukus Coklat Jeruk,"100 gr Dark Cooking Chocolate, lelehkan,100 gr Mentega, lelehkan,1 bks Bubuk jeruk (Nutrisari),60 gr Gula pasir,2 btr Telur uk sedang,85 gr Terigu pro sedang,30 gr Coklat bubuk,1/8 sdt Garam","Siapkan bahan.,Campur DCC, mentega dan bubuk jeruk, aduk rata.,Mixer dengan kecepatan tinggi telur, gula pasir hingga mengembang dan kental berjejak.,Masukkan teridu, coklat bubuk dan garam, dengan cara diayak (3 x bertahap). Aduk rata perlahan dengan teknik aduk balik. Gunakan spatula.,Tuangkan campuran mentega dan coklat (3 x bertahap), aduk rata kembali.,Tuangkan adonan ke dalam loyang yang telah dialasi baking paper. (Uk 12 cm x 18 cm).,Panaskan kukusan, kukus brownies hingga matang. Selama 40 menit.,Angkat brownies, lepaskan dari loyang. Potong menjadi 10 bagian.,Sajikan."
kue,https://cookpad.com/id/resep/24807256,Black Cacao Cakey Brownies,"160 gr terigu all purpose/serba guna,30 gram Black cocoa powder,20 gr Valrhona dark cocoa powder,135 gram (total) brown sugar 85gr+ 50 gr cane sugar,2 butir telur medium,160 gram unsalted butter,1/2 sdt vanilla extract,1/2 sdt baking powder, Hershey Kisses cookie and creme","Melted butter+ coklat compound(double boiler metode)atau microwave aduk bersama, sisihkan,Mixer telur + gula sampai larut.,Masukkan coklat melted ke dalam adonan gula aduk bersamaan rata,Campur semua bahan kering rata, masukkan ke adonan basah bertahap aduk rata dgn spatula.,Aduk rata saja tuang ke dalam loyang ratakan (adonannnya berat dan padat). Beri Topping bebas,Bake di 175 derajat celcius23-25 menit test tusuk cek kematangan,Potong2 sajikan bersama coffee ☕️ or tea. (BIARKAN di dalam LOYANG -+2 JAM lebih sampai BETUL2 DINGIN) BARU dikeluarkan untuk di POTONG2"
kue,https://cookpad.com/id/resep/24899849,Soft Chocolate Chips Cookies tanpa Oven & Mixer,"100 gr Margarin Cair,80 gr Palm Sugar,50 gr Gula Pasir,1 Butir Telur Ayam,125 gr Tepung Terigu,1 1/2 sdm Maizena,1/2 sdt Baking Soda,1/2 sdt Baking Powder,1/2 sdt Vanili, Dark Compound Chocolate, potong-potong, Choco Chips","Campurkan margarin cair, palm sugar & gula pasir sampai tercampur rata.,Masukkan telur, aduk sampai rata.,Tambahkan tepung terigu, maizena, baking soda, baking powder & vanili. Aduk sampai tercampur rata & tidak ada tepung yang menggumpal.,Masukkan dark compound chocolate/coklat batang yang sudah dipotong-potong ke dalam adonan. Boleh tambahkan choco chips (optional).,Bulat-bulat kan adonan sesuai ukuran yang diinginkan, kemudian tambahkan topping choco chips di atas nya.,Masukkan adonan ke dalam freezer minimal 15 menit sebelum dipanggang.,Panggang adonan yang sudah di freezer menggunakan teflon dengan api kecil dan tutup teflon. Panggang adonan dalam kondisi masih beku (tidak perlu di defrost).,Masak sampai cookies matang.,Soft Chocolate Chips Cookies siap dinikmati.,Selamat mencoba 😉"
kue,https://cookpad.com/id/resep/24355141,Browkis (Brownies Cookies),"100 gr mentega (me : butter+margarin),60 gr gula pasir,50 gr palm sugar,1/2 sdt pasta vanilla,1/2 butir telur,140 gr tepung terigu pro sedang,3 gr garam,1/4 sdt baking powder,1/4 sdt baking soda,50 gr chocochips,50 gr dcc, potong&quot;,130 gr dcc,100 gr mentega (me: butter+margarin),100 gr gula pasir,2 butir telur,55 gr tepung protein sedang,30 gr coklat bubuk,1 sdt pasta vanilla","Siapkan wadah, masukkan mentega, gula pasir dan palm sugar. Mixer dengan kecepatan tinggi 1-2 menit. Masukkan telur dan pasta vanilla, mixer kembali hingga rata.,Masukkan tepung terigu, baking powder, baking soda dan garam, aduk menggunakan spatula hingga tercampur rata. Masukkan chocochips dan potongan dcc, aduk rata. Masukkan kedalam kulkas.,Buat brownies : siapkan bahan. Lelehkan mentega dan dcc, sisihkan.,Siapkan wadah, masukkan kocok telur dan gula pasir menggunakan whisker hingga rata dan gula larut.,Masukkan lelehan dcc dan pasta vanilla, aduk rata.,Masukkan tepung terigu dan coklat bubuk sambil diayak, aduk menggunakan spatula hingga rata.,Tuang adonan kedalam loyang 20x20 cm yg dioles dengan margarin dan dialas dengan baking paper. Ambil adonan cookies, letakkan diatas brownies, beri topping diatasnya.,Panggang di oven selama 40 menit dengan suhu 170 derajat. Setelah matang keluarkan dari loyang, biarkan dingin. Setelah dingin keluarkan dari loyang dan Brownies Cookies siap dinikmati.,Ini buat yg kedua kalinya untuk pesanan customer."
kue,https://cookpad.com/id/resep/24901153,"34. Brownies Ultah Panggang 🎂(seperti biasa, takaran gelas)","2 gelas tepung terigu pro sedang,2 sdm tepung maizena,1 1/2 gelas gula pasir,5 butir telur ayam,80 gr coklat batang (lelehkan),2 sdm coklat bubuk,150 ml susu cair (saya pakai susu bubuk dancow campur air),50 ml minyak goreng,1 sdm sp,1/2 sdt baking powder,1 sdt vanili bubuk,1 sdt pasta coklat,1 sdt pasta kopi moka,2-3 tetes pewarna makanan coklat","Lelehkan coklat batang dengan minyak goreng. Aduk sampai rata. Dinginkan sebentar,Dalam wadah besar masukkan telur, gula pasir dan sp. Mixer dengan kecepatan paling tinggi sampai mengembang,Masukkan coklat batang yang sudah dilelehkan tadi, aduk balik,Masukkan tepung terigu, tepung maizena, baking powder, vanili bubuk dan coklat bubuk sambik diayak. Mixer sebentar dengan kecepatan paling rendah,Campurkan susu bubuk dancow dengan air, aduk. Kemudian tambahkan kedalam adonan. Mixer kembali,Terakhir beri pasta coklat dan kopi moka. Tambahkan juga pewarna makanan coklat. Aduk balik,Olesi loyang dengan mentega. Tuang adonan kedalam loyang (saya pakai loyang tulban uk.26),Panggang brownies dalam oven yang sebelumnya dipanaskan terlebih dahulu. Panggang dengan suhu 150°C sekitar 45 menit atau sampai matang (saya pakai oven tangkring),Setelah kue matang, keluarkan dari oven dan loyang. Dinginkan sebentar dan potong sesuai selera"
kue,https://cookpad.com/id/resep/24899722,Bolu Jadul Simpel,"4 butir Telur,130 gr Gula pasir,1 sdt SP/ cake emulsifier,180 gr Tepung protein sedang (merk segitiga biru),15 gr Susu bubuk,1/2 sdt Pasta vanila,180 gr Margarin,50 gr Keju chedar","Masukan semua bahan A kemudian kita mix menggunakan mixer dengan speed rendah bertahap menuju ke tinggi, stabil di kecepatan tinggi mix sampai mengembang putih dan kental. Cek dengan angkat kepala mixer cek apakah sudah berjejak dan kental berarti sudsh cukup.,Masukan bahan B, terigu dan susu bubuk di ayak dulu agar mudah tercampur, masukan pasta vanila lalu aduk pelan dengan mixer biar ketika di mix tepung tidak berhamburan, lalu mix sampai rata dengan kecepatan paling rendah.,Lelehkan margarin lalu sisihkan hingga dingin, masukan margarin yang sudah di lelehkan, kemudian aduk dengan menggunakan spatula, pastikan aduk dengan rata. Siapakan loyang yang sudah di olesi dengan margarin,Masukan adonan ke dalam loyang lalu taburkan keju di atas adonan.,Siapakan oven yang sudah dipanaskan sebelumnya, panggang di suhu 160 ° api atas bawah selama kurang lebih 40 menit bisa di sesuaikan dengan oven masing-masing. Sampai matanf atasnya kecoklatan.,Kalau sudah matang bisa di angkat lalu balikan diloyang, biarkan hingga dingin lalu potong-potong. Selamat Mencoba 🙂"
kue,https://cookpad.com/id/resep/24896983,Kue Ape Khas Betawi,"200 gram tepung beras ROSE BRAND,100 gram tepung terigu,1 butir telur ayam,4 sdm gula pasir,1/2 sdt baking powder,1/2 sdt baking soda,1/2 sdt garam,500 ml santan,Secukupnya pewarna makanan,Secukupnya minyak goreng ROSE BRAND untuk mengoles","Siapkan bahan-bahannya, campur semua bahan kecuali baking soda,Aduk hingga tercampur rata, saring adonan, resting adonan minimal 30 menit - 1 jam, setelah resting tambahkan baking soda aduk rata,Panaskan wajan dan oles dengan minyak goreng ROSE BRAND, tuang melingkar dari pinggir wajan,Setelah pinggir nya kecoklatan tutup wajan, sajikan selagi hangat"
kue,https://cookpad.com/id/resep/24900964,Pukis Coklat,"1 sdm Terigu,1 sdm gula pasir Rose Brand,1 sdt ragi instan,50 ml air hangat,250 g Tepung terigu,150 g Gula pasir Rose Brand,2 butir Telur,175 ml Susu cair,1 sachet SKM coklat,1 sdm Coklat bubuk,100 g Margarin cair Rose Brand,secukupnya Selai coklat,secukupnya Meses coklat","Siapkan bahan biang, lalu aduk rata dan diamkan sampai berbiuh.,Lelehkan margarin, sisihkan,Campur telur dan gula Aduk rata.,Tambahkan terigu, coklat bubuk dan susu cair.,Masukkan SKM dan bahan biang. Lalu aduk rata.,Tambahkan margarin cair, aduk rata kembali. Diamkan adonan selama 15 menit. Sambil panaskan teflon,Setelah panas Tuang adonan pukis dalam cetakan, lalu tutup dan biarkan sampai menggembang dan matang. (Saya memakai api sedang cenderung kecil),Angkat pukis, olesi permukaan dengan selai coklat dan beri taburan meses.,Siap di sajiakan, Enjoy😍"
kue,https://cookpad.com/id/resep/24861400,Kue Talam Pandan,"100 gram tepung beras ROSE BRAND,300 ml jus daun pandan suji,250 gram kelapa parut,4 sdm gula pasir,1/4 sdm garam,50 gram tepung beras ROSE BRAND,200 ml air,150 gram kelapa parut,1/4 sdm garam,Secukupnya minyak goreng ROSE BRAND untuk olesan","Siapkan daun pandan, daun Suji cuci bersih kemudian tambahkan air, blender hingga halus, saring airnya. Siapkan bahan-bahannya,Siapkan mangkuk, tuang parutan kelapa tambahkan 200 ml air, sisihkan santan nya. Kemudian tambahkan 250 ml air daun pandan suji peras santan nya,Dalam panci masukkan tepung beras rose brand. Didihkan santan daun suji tambahkan gula pasir dan garam aduk rata, masak hingga gula larut tapi tidak sampai mendidih, hanya hangat saja,Tuang air santan daun Suji kedalam tepung beras rose brand aduk rata, saring jika perlu, kukusan sudah dipanaskan sebelum nya. Tuang adonan kedalam cetakan kue Talam yang sudah di oles minyak goreng rose brand, kukus selama 15 menit,Siapkan tepung beras rose brand di wadah, masak santan dan garam hingga hangat, tuang santan kedalam wadah tepung beras rose brand aduk rata, tuang diatas adonan hijau, kukus selama 15 menit, angkat dan keluarkan dari cetakan"
kue,https://cookpad.com/id/resep/24896986,Kue Lumpur Kentang,"250 gram kentang kukus haluskan,250 gram tepung terigu protein sedang,10 sdm gula pasir ROSE BRAND warna hijau (premium),2 butir telur,500 ml santan,50 gram margarin ROSE BRAND cairkan,1/2 sdt garam,Secukupnya vanili susu La&#39;rome,Secukupnya beng-beng untuk topping","Cairkan margarin ROSE BRAND, tunggu uap panasnya hilang, sisihkan. Kocok gula pasir rose brand warna hijau (premium) dan telur hingga gula larut, tambahkan kentang kukus, vanili susu dan garam aduk hingga tercampur rata, jika perlu saring adonan,Tambahkan tepung terigu, dan santan bertahap kemudian aduk balik, tambahkan margarin rose brand yang sudah di cairkan aduk balik hingga tercampur rata,Panaskan cetakan dan oles dengan margarin ROSE BRAND, tuang adonan kedalam cetakan, masak hingga setengah matang,Setelah setengah matang beri topping beng-beng ditengah nya, kemudian tutup cetakan, setelah matang angkat, saya menggunakan arang waktu memasak rasa dan aroma lebih sedap jika di masak dengan arang,Anakku yang biasa nya gak mau kue lumpur jika dibelikan, ini dibuat kan lahap makan nya"
kue,https://cookpad.com/id/resep/24898968,Brownies Kukus Lumer,"2 butir telur8,80 gr gula pasir (sy 40 gr),1/4 sdt sp,45 gr tepung terigu,15 gr coklat bubuk,55 gr margarin,40 gr DCC,200 ml susu cair,40 gr kental manis (sy 20 gr),15 gr coklat bubuk,40 gr DCC,1/2 sdm maezena,10 gr butter,Secukupnya sprinkle","Membuat brownies: mixer telur, gula dan sp sampai pucat dan kental.,Lelehkan margarin dan DCC dengan metode double boiler. Sisihkan.,Masukkan terigu dan coklat bubuk ke adonan telur sambil di ayak. Aduk balik. Kemudian masukkan juga coklat leleh, aduk balik kembali sampai tidak ada yg mengendap di bawah (homogen).,Panaskan kukusan sampai beruap banyak. Tuang adonan ke loyang 10x20 cm yg sudah diberi baking paper. Kemudian kukus dengan api kecil selama 15 menit. Angkat dan langsung keluarkan dari loyang.,Potong-potong dan masukkan ke dalam cup 5x5 cm.,Membuat coklat ganache: masukkan semua bahan ke dalam wajan. Masak dengan api kecil sampai hampir mendidih.,Tuang ke dalam cup. Sajikan"
